2025-09-29 15:47:11 | INFO | __main__:<module>:9 | no_req | Testing logger after fixes
                 │    │    └ (<app.integrations.llm_client.LLMClient object at 0x0000020D7C600920>,)
                 │    └ <function LLMClient.generate_response at 0x0000020D7C753420>
                 └ <AsyncRetrying object at 0x20d7d4728a0 (stop=<tenacity.stop.stop_after_attempt object at 0x0000020D7B1805C0>, wait=<tenacity....
  File "F:\rag-bot\venv\Lib\site-packages\tenacity\asyncio\__init__.py", line 114, in __call__
    result = await fn(*args, **kwargs)
                   │   │       └ {'prompt': 'Hello', 'context': '', 'temperature': 0.1, 'max_tokens': 10}
                   │   └ (<app.integrations.llm_client.LLMClient object at 0x0000020D7C600920>,)
                   └ <function LLMClient.generate_response at 0x0000020D7C753420>

> File "F:\rag-bot\app\integrations\llm_client.py", line 135, in generate_response
    response = await client.chat.completions.create(
                     │      │    │           └ <function AsyncCompletions.create at 0x0000020D7D4C1260>
                     │      │    └ <openai.resources.chat.completions.completions.AsyncCompletions object at 0x0000020D7D4B2360>
                     │      └ <openai.resources.chat.chat.AsyncChat object at 0x0000020D7D4B2510>
                     └ <openai.lib.azure.AsyncAzureOpenAI object at 0x0000020D7D4B1190>

  File "F:\rag-bot\venv\Lib\site-packages\openai\resources\chat\completions\completions.py", line 2585, in create
    return await self._post(
                 │    └ <bound method AsyncAPIClient.post of <openai.lib.azure.AsyncAzureOpenAI object at 0x0000020D7D4B1190>>
                 └ <openai.resources.chat.completions.completions.AsyncCompletions object at 0x0000020D7D4B2360>
  File "F:\rag-bot\venv\Lib\site-packages\openai\_base_client.py", line 1794, in post
    return await self.request(cast_to, opts, stream=stream, stream_cls=stream_cls)
                 │    │       │        │            │                  └ openai.AsyncStream[openai.types.chat.chat_completion_chunk.ChatCompletionChunk]
                 │    │       │        │            └ False
                 │    │       │        └ FinalRequestOptions(method='post', url='/chat/completions', params={}, headers=NOT_GIVEN, max_retries=NOT_GIVEN, timeout=NOT_...
                 │    │       └ <class 'openai.types.chat.chat_completion.ChatCompletion'>
                 │    └ <function AsyncAPIClient.request at 0x0000020D7C5EEC00>
                 └ <openai.lib.azure.AsyncAzureOpenAI object at 0x0000020D7D4B1190>
  File "F:\rag-bot\venv\Lib\site-packages\openai\_base_client.py", line 1594, in request
    raise self._make_status_error_from_response(err.response) from None
          │    └ <function BaseClient._make_status_error_from_response at 0x0000020D7C5D7D80>
          └ <openai.lib.azure.AsyncAzureOpenAI object at 0x0000020D7D4B1190>

openai.AuthenticationError: Error code: 401 - {'error': {'code': '401', 'message': 'Access denied due to invalid subscription key or wrong API endpoint. Make sure to provide a valid key for an active subscription and use a correct regional API endpoint for your resource.'}}
2025-09-29 22:32:29 | ERROR | app.services.logger_service:log_error:168 | 1a6b8859 | Application error occurred
Traceback (most recent call last):

  File "F:\rag-bot\venv\Lib\site-packages\tenacity\asyncio\__init__.py", line 114, in __call__
    result = await fn(*args, **kwargs)
                   │   │       └ {'prompt': 'Hello', 'context': '', 'temperature': 0.1, 'max_tokens': 10}
                   │   └ (<app.integrations.llm_client.LLMClient object at 0x0000020D7C600920>,)
                   └ <function LLMClient.generate_response at 0x0000020D7C753420>

  File "F:\rag-bot\app\integrations\llm_client.py", line 135, in generate_response
    response = await client.chat.completions.create(
                     │      │    │           └ <function AsyncCompletions.create at 0x0000020D7D4C1260>
                     │      │    └ <openai.resources.chat.completions.completions.AsyncCompletions object at 0x0000020D7D4B2360>
                     │      └ <openai.resources.chat.chat.AsyncChat object at 0x0000020D7D4B2510>
                     └ <openai.lib.azure.AsyncAzureOpenAI object at 0x0000020D7D4B1190>

  File "F:\rag-bot\venv\Lib\site-packages\openai\resources\chat\completions\completions.py", line 2585, in create
    return await self._post(
                 │    └ <bound method AsyncAPIClient.post of <openai.lib.azure.AsyncAzureOpenAI object at 0x0000020D7D4B1190>>
                 └ <openai.resources.chat.completions.completions.AsyncCompletions object at 0x0000020D7D4B2360>
  File "F:\rag-bot\venv\Lib\site-packages\openai\_base_client.py", line 1794, in post
    return await self.request(cast_to, opts, stream=stream, stream_cls=stream_cls)
                 │    │       │        │            │                  └ openai.AsyncStream[openai.types.chat.chat_completion_chunk.ChatCompletionChunk]
                 │    │       │        │            └ False
                 │    │       │        └ FinalRequestOptions(method='post', url='/chat/completions', params={}, headers=NOT_GIVEN, max_retries=NOT_GIVEN, timeout=NOT_...
                 │    │       └ <class 'openai.types.chat.chat_completion.ChatCompletion'>
                 │    └ <function AsyncAPIClient.request at 0x0000020D7C5EEC00>
                 └ <openai.lib.azure.AsyncAzureOpenAI object at 0x0000020D7D4B1190>
  File "F:\rag-bot\venv\Lib\site-packages\openai\_base_client.py", line 1594, in request
    raise self._make_status_error_from_response(err.response) from None
          │    └ <function BaseClient._make_status_error_from_response at 0x0000020D7C5D7D80>
          └ <openai.lib.azure.AsyncAzureOpenAI object at 0x0000020D7D4B1190>

openai.AuthenticationError: Error code: 401 - {'error': {'code': '401', 'message': 'Access denied due to invalid subscription key or wrong API endpoint. Make sure to provide a valid key for an active subscription and use a correct regional API endpoint for your resource.'}}


The above exception was the direct cause of the following exception:


Traceback (most recent call last):

  File "<string>", line 1, in <module>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 122, in spawn_main
    exitcode = _main(fd, parent_sentinel)
               │     │   └ 308
               │     └ 3
               └ <function _main at 0x0000020D5A8132E0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 135, in _main
    return self._bootstrap(parent_sentinel)
           │    │          └ 308
           │    └ <function BaseProcess._bootstrap at 0x0000020D5A709620>
           └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 314, in _bootstrap
    self.run()
    │    └ <function BaseProcess.run at 0x0000020D5A708B80>
    └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 108, in run
    self._target(*self._args, **self._kwargs)
    │    │        │    │        │    └ {'config': <uvicorn.config.Config object at 0x0000020D5A7D4320>, 'target': <bound method Server.run of <uvicorn.server.Server...
    │    │        │    │        └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
    │    │        │    └ ()
    │    │        └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
    │    └ <function subprocess_started at 0x0000020D5CBB8400>
    └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "F:\rag-bot\venv\Lib\site-packages\uvicorn\_subprocess.py", line 80, in subprocess_started
    target(sockets=sockets)
    │              └ [<socket.socket fd=328, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
    └ <bound method Server.run of <uvicorn.server.Server object at 0x0000020D5CD2AFF0>>
  File "F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py", line 67, in run
    return asyncio_run(self.serve(sockets=sockets), loop_factory=self.config.get_loop_factory())
           │           │    │             │                      │    │      └ <function Config.get_loop_factory at 0x0000020D5CB4D620>
           │           │    │             │                      │    └ <uvicorn.config.Config object at 0x0000020D5A7D4320>
           │           │    │             │                      └ <uvicorn.server.Server object at 0x0000020D5CD2AFF0>
           │           │    │             └ [<socket.socket fd=328, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
           │           │    └ <function Server.serve at 0x0000020D5CB939C0>
           │           └ <uvicorn.server.Server object at 0x0000020D5CD2AFF0>
           └ <function run at 0x0000020D5C43B600>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object Server.serve at 0x0000020D5CCE7920>
           │      └ <function Runner.run at 0x0000020D5C4668E0>
           └ <asyncio.runners.Runner object at 0x0000020D5A7D44A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<Server.serve() running at F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py:71> wait_for=...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x0000020D5C464540>
           │    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x0000020D5A7D44A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 674, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x0000020D5C4644A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 641, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x0000020D5C4662A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 1987, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x0000020D5C3A05E0>
    └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000020D000282E0>()>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000020D000282E0>()>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000020D000282E0>()>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000020D000282E0>()>

> File "F:\rag-bot\app\integrations\llm_client.py", line 339, in health_check
    test_result = await self.generate_response(
                        │    └ <function LLMClient.generate_response at 0x0000020D7C7536A0>
                        └ <app.integrations.llm_client.LLMClient object at 0x0000020D7C600920>

  File "F:\rag-bot\venv\Lib\site-packages\tenacity\asyncio\__init__.py", line 189, in async_wrapped
    return await copy(fn, *args, **kwargs)
                 │    │    │       └ {'prompt': 'Hello', 'context': '', 'temperature': 0.1, 'max_tokens': 10}
                 │    │    └ (<app.integrations.llm_client.LLMClient object at 0x0000020D7C600920>,)
                 │    └ <function LLMClient.generate_response at 0x0000020D7C753420>
                 └ <AsyncRetrying object at 0x20d7d4728a0 (stop=<tenacity.stop.stop_after_attempt object at 0x0000020D7B1805C0>, wait=<tenacity....
  File "F:\rag-bot\venv\Lib\site-packages\tenacity\asyncio\__init__.py", line 111, in __call__
    do = await self.iter(retry_state=retry_state)
               │    │                └ <RetryCallState 2256959902432: attempt #3; slept for 8.0; last result: failed (AuthenticationError Error code: 401 - {'error'...
               │    └ <function AsyncRetrying.iter at 0x0000020D5F6C5440>
               └ <AsyncRetrying object at 0x20d7d4728a0 (stop=<tenacity.stop.stop_after_attempt object at 0x0000020D7B1805C0>, wait=<tenacity....
  File "F:\rag-bot\venv\Lib\site-packages\tenacity\asyncio\__init__.py", line 153, in iter
    result = await action(retry_state)
                   │      └ <RetryCallState 2256959902432: attempt #3; slept for 8.0; last result: failed (AuthenticationError Error code: 401 - {'error'...
                   └ <function wrap_to_async_func.<locals>.inner at 0x0000020D000B4B80>
  File "F:\rag-bot\venv\Lib\site-packages\tenacity\_utils.py", line 99, in inner
    return call(*args, **kwargs)
           │     │       └ {}
           │     └ (<RetryCallState 2256959902432: attempt #3; slept for 8.0; last result: failed (AuthenticationError Error code: 401 - {'error...
           └ <function BaseRetrying._post_stop_check_actions.<locals>.exc_check at 0x0000020D7D491940>
  File "F:\rag-bot\venv\Lib\site-packages\tenacity\__init__.py", line 421, in exc_check
    raise retry_exc from fut.exception()
          │              │   └ <function Future.exception at 0x0000020D5AAAED40>
          │              └ <Future at 0x20d7cafb350 state=finished raised AuthenticationError>
          └ RetryError(<Future at 0x20d7cafb350 state=finished raised AuthenticationError>)

tenacity.RetryError: RetryError[<Future at 0x20d7cafb350 state=finished raised AuthenticationError>]
2025-09-29 22:32:29 | INFO | app.services.rag_service:health_check:396 | 1a6b8859 | RAG service health check completed: {'chunker': True, 'embedder': True, 'vector_db': False, 'llm_client': False, 'overall': False}
2025-09-29 22:32:29 | WARNING | app.services.logger_service:log_performance:181 | 1a6b8859 | Slow operation detected
2025-09-29 22:32:29 | INFO | app.services.logger_service:log_request:146 | 1a6b8859 | HTTP request completed
2025-09-29 22:36:35 | INFO | app.main:lifespan:37 | no_req | Shutting down Discord RAG Bot
2025-09-29 22:36:43 | INFO | data_science.chunker:__init__:69 | no_req | DocumentChunker initialized with chunk_size=500, chunk_overlap=50
2025-09-29 22:36:52 | INFO | app.integrations.llm_client:__init__:50 | no_req | LLMClient initialised with deployment: gpt-4o
2025-09-29 22:36:52 | INFO | app.services.rag_service:__init__:45 | no_req | RAG service initialized
2025-09-29 22:36:52 | INFO | app.main:lifespan:23 | no_req | Starting Discord RAG Bot v1.0.0
2025-09-29 22:36:52 | INFO | app.main:lifespan:24 | no_req | Environment: development
2025-09-29 22:36:52 | INFO | app.main:lifespan:25 | no_req | Host: 0.0.0.0:8000
2025-09-29 22:36:52 | INFO | app.main:lifespan:26 | no_req | Log level: INFO
2025-09-29 22:36:52 | INFO | app.main:lifespan:32 | no_req | Background tasks started
2025-09-29 22:37:03 | INFO | app.main:logging_middleware:79 | f2d655c6 | Started GET /api/rag-query/health | client=127.0.0.1
2025-09-29 22:37:03 | INFO | app.integrations.vector_db:connect:50 | f2d655c6 | Connecting to MongoDB Atlas
2025-09-29 22:37:03 | INFO | data_science.embedder:_load_model:37 | f2d655c6 | Loading embedding model: all-MiniLM-L6-v2
2025-09-29 22:37:04 | INFO | app.integrations.llm_client:_ensure_client:73 | f2d655c6 | Azure OpenAI client initialised for deployment: gpt-4o
2025-09-29 22:37:05 | ERROR | app.services.logger_service:log_error:168 | f2d655c6 | Application error occurred
Traceback (most recent call last):

  File "<string>", line 1, in <module>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 122, in spawn_main
    exitcode = _main(fd, parent_sentinel)
               │     │   └ 184
               │     └ 3
               └ <function _main at 0x00000167775732E0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 135, in _main
    return self._bootstrap(parent_sentinel)
           │    │          └ 184
           │    └ <function BaseProcess._bootstrap at 0x0000016777469620>
           └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 314, in _bootstrap
    self.run()
    │    └ <function BaseProcess.run at 0x0000016777468B80>
    └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 108, in run
    self._target(*self._args, **self._kwargs)
    │    │        │    │        │    └ {'config': <uvicorn.config.Config object at 0x0000016777534320>, 'target': <bound method Server.run of <uvicorn.server.Server...
    │    │        │    │        └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
    │    │        │    └ ()
    │    │        └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
    │    └ <function subprocess_started at 0x0000016779968400>
    └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
  File "F:\rag-bot\venv\Lib\site-packages\uvicorn\_subprocess.py", line 80, in subprocess_started
    target(sockets=sockets)
    │              └ [<socket.socket fd=788, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
    └ <bound method Server.run of <uvicorn.server.Server object at 0x0000016779ADAFF0>>
  File "F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py", line 67, in run
    return asyncio_run(self.serve(sockets=sockets), loop_factory=self.config.get_loop_factory())
           │           │    │             │                      │    │      └ <function Config.get_loop_factory at 0x00000167798FD620>
           │           │    │             │                      │    └ <uvicorn.config.Config object at 0x0000016777534320>
           │           │    │             │                      └ <uvicorn.server.Server object at 0x0000016779ADAFF0>
           │           │    │             └ [<socket.socket fd=788, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
           │           │    └ <function Server.serve at 0x00000167799439C0>
           │           └ <uvicorn.server.Server object at 0x0000016779ADAFF0>
           └ <function run at 0x00000167791EB600>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object Server.serve at 0x0000016779A97920>
           │      └ <function Runner.run at 0x00000167792168E0>
           └ <asyncio.runners.Runner object at 0x00000167775344A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<Server.serve() running at F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py:71> wait_for=...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x0000016779214540>
           │    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x00000167775344A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 674, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x00000167792144A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 641, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x00000167792162A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 1987, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x00000167791505E0>
    └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>

  File "F:\rag-bot\app\integrations\vector_db.py", line 376, in health_check
    await self.connect()
          │    └ <function VectorDatabase.connect at 0x0000016717F456C0>
          └ <app.integrations.vector_db.VectorDatabase object at 0x00000167179DB530>

> File "F:\rag-bot\app\integrations\vector_db.py", line 61, in connect
    await self.client.admin.command('ping')
          │    └ AsyncIOMotorClient(MongoClient(host=['ac-zv72iq8-shard-00-01.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mong...
          └ <app.integrations.vector_db.VectorDatabase object at 0x00000167179DB530>

  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             │        │            └ None
             │        └ None
             └ None
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\_csot.py", line 125, in csot_wrapper
    return func(self, *args, **kwargs)
           │    │      │       └ {}
           │    │      └ ('ping',)
           │    └ Database(MongoClient(host=['ac-zv72iq8-shard-00-01.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27...
           └ <function Database.command at 0x0000016717E1FC40>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\database.py", line 931, in command
    with self._client._conn_for_reads(read_preference, session, operation=command_name) as (
         │    │       │               │                │                  └ 'ping'
         │    │       │               │                └ None
         │    │       │               └ Primary()
         │    │       └ <function MongoClient._conn_for_reads at 0x0000016717E934C0>
         │    └ MongoClient(host=['ac-zv72iq8-shard-00-01.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27017', 'ac...
         └ Database(MongoClient(host=['ac-zv72iq8-shard-00-01.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object MongoClient._conn_from_server at 0x00000167199DB640>
                └ <contextlib._GeneratorContextManager object at 0x0000016719A26840>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\mongo_client.py", line 1867, in _conn_from_server
    with self._checkout(server, session) as conn:
         │    │         │       └ None
         │    │         └ <Server <ServerDescription ('ac-zv72iq8-shard-00-01.okflkbo.mongodb.net', 27017) server_type: Unknown, rtt: None, error=Opera...
         │    └ <function MongoClient._checkout at 0x0000016717E931A0>
         └ MongoClient(host=['ac-zv72iq8-shard-00-01.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27017', 'ac...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object MongoClient._checkout at 0x000001671A280480>
                └ <contextlib._GeneratorContextManager object at 0x0000016719A26810>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\mongo_client.py", line 1777, in _checkout
    with server.checkout(handler=err_handler) as conn:
         │      │                └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000016719A085E0>
         │      └ <function Server.checkout at 0x0000016717E7B420>
         └ <Server <ServerDescription ('ac-zv72iq8-shard-00-01.okflkbo.mongodb.net', 27017) server_type: Unknown, rtt: None, error=Opera...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object Pool.checkout at 0x00000167193DAE80>
                └ <contextlib._GeneratorContextManager object at 0x000001671A28E0C0>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1118, in checkout
    conn = self._get_conn(checkout_started_time, handler=handler)
           │    │         │                              └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000016719A085E0>
           │    │         └ 378835.062
           │    └ <function Pool._get_conn at 0x0000016717E799E0>
           └ <pymongo.synchronous.pool.Pool object at 0x0000016718183C50>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1280, in _get_conn
    conn = self.connect(handler=handler)
           │    │               └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000016719A085E0>
           │    └ <function Pool.connect at 0x0000016717E79760>
           └ <pymongo.synchronous.pool.Pool object at 0x0000016718183C50>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1072, in connect
    conn.authenticate()
    │    └ <function Connection.authenticate at 0x0000016717E784A0>
    └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000016719A27170>) CLOSED at 1542323332080
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 525, in authenticate
    auth.authenticate(creds, self, reauthenticate=reauthenticate)
    │    │            │      │                    └ False
    │    │            │      └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000016719A27170>) CLOSED at 1542323332080
    │    │            └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
    │    └ <function authenticate at 0x0000016717EC8C20>
    └ <module 'pymongo.synchronous.auth' from 'F:\\rag-bot\\venv\\Lib\\site-packages\\pymongo\\synchronous\\auth.py'>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 450, in authenticate
    auth_func(credentials, conn)
    │         │            └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000016719A27170>) CLOSED at 1542323332080
    │         └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
    └ <function _authenticate_default at 0x0000016717EC8B80>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 355, in _authenticate_default
    return _authenticate_scram(credentials, conn, "SCRAM-SHA-1")
           │                   │            └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000016719A27170>) CLOSED at 1542323332080
           │                   └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
           └ <function _authenticate_scram at 0x0000016717E97880>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 135, in _authenticate_scram
    res = conn.command(source, cmd)
          │    │       │       └ {'saslContinue': 1, 'conversationId': 1, 'payload': Binary(b'c=biws,r=dvcmufwHOWVvSu5KafzbXf/K0X5UMhKZ1OmsqEBFOLo=TntyJhzaApr...
          │    │       └ 'admin'
          │    └ <function _handle_reauth.<locals>.inner at 0x0000016717E780E0>
          └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000016719A27170>) CLOSED at 1542323332080
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\helpers.py", line 47, in inner
    return func(*args, **kwargs)
           │     │       └ {}
           │     └ (Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000016719A27170>) CLOSED at 1542323332080, 'admin', {'sas...
           └ <function Connection.command at 0x0000016717E78040>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 413, in command
    return command(
           └ <function command at 0x0000016717E51E40>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\network.py", line 212, in command
    helpers_shared._check_command_response(
    │              └ <function _check_command_response at 0x0000016717AFDDA0>
    └ <module 'pymongo.helpers_shared' from 'F:\\rag-bot\\venv\\Lib\\site-packages\\pymongo\\helpers_shared.py'>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\helpers_shared.py", line 284, in _check_command_response
    raise OperationFailure(errmsg, code, response, max_wire_version)
          │                │       │     │         └ 25
          │                │       │     └ {'ok': 0, 'errmsg': 'bad auth : authentication failed', 'code': 8000, 'codeName': 'AtlasError'}
          │                │       └ 8000
          │                └ 'bad auth : authentication failed'
          └ <class 'pymongo.errors.OperationFailure'>

pymongo.errors.OperationFailure: bad auth : authentication failed, full error: {'ok': 0, 'errmsg': 'bad auth : authentication failed', 'code': 8000, 'codeName': 'AtlasError'}
2025-09-29 22:37:05 | ERROR | app.services.logger_service:log_error:168 | f2d655c6 | Application error occurred
Traceback (most recent call last):

  File "<string>", line 1, in <module>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 122, in spawn_main
    exitcode = _main(fd, parent_sentinel)
               │     │   └ 184
               │     └ 3
               └ <function _main at 0x00000167775732E0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 135, in _main
    return self._bootstrap(parent_sentinel)
           │    │          └ 184
           │    └ <function BaseProcess._bootstrap at 0x0000016777469620>
           └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 314, in _bootstrap
    self.run()
    │    └ <function BaseProcess.run at 0x0000016777468B80>
    └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 108, in run
    self._target(*self._args, **self._kwargs)
    │    │        │    │        │    └ {'config': <uvicorn.config.Config object at 0x0000016777534320>, 'target': <bound method Server.run of <uvicorn.server.Server...
    │    │        │    │        └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
    │    │        │    └ ()
    │    │        └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
    │    └ <function subprocess_started at 0x0000016779968400>
    └ <SpawnProcess name='SpawnProcess-1' parent=16912 started>
